 0.261000E+00   0.507705E-01   0.564362E-03   0.263662E-04   0.513612E-01
 0.262000E+00   0.515924E-01   0.565586E-03   0.263790E-04   0.521844E-01
 0.263000E+00   0.523763E-01   0.566777E-03   0.257665E-04   0.529688E-01
 0.264000E+00   0.531092E-01   0.567868E-03   0.251117E-04   0.537022E-01
 0.265000E+00   0.538001E-01   0.568928E-03   0.245195E-04   0.543936E-01
 0.266000E+00   0.544640E-01   0.569914E-03   0.244164E-04   0.550583E-01
 0.267000E+00   0.551176E-01   0.570988E-03   0.240943E-04   0.557127E-01
 0.268000E+00   0.557482E-01   0.571955E-03   0.239575E-04   0.563441E-01
 0.269000E+00   0.563748E-01   0.573026E-03   0.238380E-04   0.569716E-01
 0.270000E+00   0.569792E-01   0.574087E-03   0.234916E-04   0.575768E-01
 0.271000E+00   0.575668E-01   0.575095E-03   0.233652E-04   0.581652E-01
 0.272000E+00   0.581398E-01   0.576161E-03   0.230703E-04   0.587390E-01
 0.273000E+00   0.586946E-01   0.577160E-03   0.229514E-04   0.592947E-01
 0.274000E+00   0.592352E-01   0.578197E-03   0.228695E-04   0.598363E-01
 0.275000E+00   0.597589E-01   0.579217E-03   0.226837E-04   0.603608E-01
 0.276000E+00   0.602716E-01   0.580289E-03   0.223551E-04   0.608742E-01
 0.277000E+00   0.607621E-01   0.581283E-03   0.221151E-04   0.613655E-01
 0.278000E+00   0.612393E-01   0.582343E-03   0.217332E-04   0.618434E-01
 0.279000E+00   0.616976E-01   0.583345E-03   0.211219E-04   0.623021E-01
 0.280000E+00   0.621432E-01   0.584324E-03   0.212475E-04   0.627488E-01
 0.281000E+00   0.625732E-01   0.585451E-03   0.207369E-04   0.631793E-01
 0.282000E+00   0.629755E-01   0.586330E-03   0.206085E-04   0.635825E-01
 0.283000E+00   0.633765E-01   0.587402E-03   0.204865E-04   0.639844E-01
 0.284000E+00   0.637630E-01   0.588441E-03   0.201680E-04   0.643716E-01
 0.285000E+00   0.641284E-01   0.589457E-03   0.199482E-04   0.647378E-01
 0.286000E+00   0.644841E-01   0.590450E-03   0.197220E-04   0.650943E-01
 0.287000E+00   0.648313E-01   0.591437E-03   0.196648E-04   0.654424E-01
 0.288000E+00   0.651575E-01   0.592488E-03   0.192551E-04   0.657692E-01
 0.289000E+00   0.654689E-01   0.593464E-03   0.191352E-04   0.660815E-01
 0.290000E+00   0.657723E-01   0.594508E-03   0.190827E-04   0.663858E-01
 0.291000E+00   0.660614E-01   0.595502E-03   0.188648E-04   0.666758E-01
 0.292000E+00   0.663427E-01   0.596548E-03   0.186902E-04   0.669580E-01
 0.293000E+00   0.666057E-01   0.597550E-03   0.184136E-04   0.672216E-01
 0.294000E+00   0.668522E-01   0.598524E-03   0.180180E-04   0.674687E-01
 0.295000E+00   0.670871E-01   0.599483E-03   0.179396E-04   0.677046E-01
 0.296000E+00   0.673073E-01   0.600487E-03   0.176369E-04   0.679254E-01
 0.297000E+00   0.675229E-01   0.601442E-03   0.176444E-04   0.681420E-01
 0.298000E+00   0.677177E-01   0.602473E-03   0.173146E-04   0.683375E-01
 0.299000E+00   0.679073E-01   0.603396E-03   0.173257E-04   0.685280E-01
 0.300000E+00   0.680850E-01   0.604370E-03   0.170682E-04   0.687065E-01
 0.301000E+00   0.682535E-01   0.605306E-03   0.168779E-04   0.688757E-01
 0.302000E+00   0.684084E-01   0.606254E-03   0.168270E-04   0.690315E-01
 0.303000E+00   0.685572E-01   0.607197E-03   0.166832E-04   0.691811E-01
 0.304000E+00   0.686950E-01   0.608039E-03   0.164339E-04   0.693195E-01
