 0.200100E+01   0.118724E+00   0.689818E-01  -0.287673E-04
 0.200200E+01   0.118486E+00   0.689956E-01  -0.256491E-04
 0.200300E+01   0.118346E+00   0.690065E-01  -0.251587E-04
 0.200400E+01   0.118229E+00   0.690184E-01  -0.245517E-04
 0.200500E+01   0.118089E+00   0.690304E-01  -0.232510E-04
 0.200600E+01   0.117970E+00   0.690425E-01  -0.226140E-04
 0.200700E+01   0.117838E+00   0.690552E-01  -0.250203E-04
 0.200800E+01   0.117710E+00   0.690666E-01  -0.262401E-04
 0.200900E+01   0.117561E+00   0.690776E-01  -0.243391E-04
 0.201000E+01   0.117415E+00   0.690882E-01  -0.242056E-04
 0.201100E+01   0.117296E+00   0.690990E-01  -0.249481E-04
 0.201200E+01   0.117204E+00   0.691089E-01  -0.238165E-04
 0.201300E+01   0.117097E+00   0.691187E-01  -0.229198E-04
 0.201400E+01   0.117053E+00   0.691290E-01  -0.240521E-04
 0.201500E+01   0.117021E+00   0.691385E-01  -0.240723E-04
 0.201600E+01   0.117001E+00   0.691470E-01  -0.238474E-04
 0.201700E+01   0.117014E+00   0.691565E-01  -0.228833E-04
 0.201800E+01   0.117043E+00   0.691666E-01  -0.233797E-04
 0.201900E+01   0.117077E+00   0.691758E-01  -0.207256E-04
 0.202000E+01   0.117136E+00   0.691853E-01  -0.220689E-04
 0.202100E+01   0.117177E+00   0.691948E-01  -0.216575E-04
 0.202200E+01   0.117231E+00   0.692041E-01  -0.228924E-04
 0.202300E+01   0.117293E+00   0.692128E-01  -0.222018E-04
 0.202400E+01   0.117352E+00   0.692223E-01  -0.233039E-04
 0.202500E+01   0.117408E+00   0.692314E-01  -0.224657E-04
 0.202600E+01   0.117474E+00   0.692403E-01  -0.216922E-04
 0.202700E+01   0.117517E+00   0.692493E-01  -0.213447E-04
 0.202800E+01   0.117600E+00   0.692582E-01  -0.223593E-04
 0.202900E+01   0.117660E+00   0.692666E-01  -0.209376E-04
 0.203000E+01   0.117717E+00   0.692759E-01  -0.224092E-04
 0.203100E+01   0.117782E+00   0.692849E-01  -0.204865E-04
 0.203200E+01   0.117851E+00   0.692938E-01  -0.199976E-04
 0.203300E+01   0.117926E+00   0.693015E-01  -0.219415E-04
 0.203400E+01   0.117972E+00   0.693102E-01  -0.218280E-04
 0.203500E+01   0.118049E+00   0.693181E-01  -0.233118E-04
 0.203600E+01   0.118096E+00   0.693264E-01  -0.208961E-04
 0.203700E+01   0.118168E+00   0.693350E-01  -0.222449E-04
 0.203800E+01   0.118219E+00   0.693429E-01  -0.209131E-04
 0.203900E+01   0.118283E+00   0.693514E-01  -0.223133E-04
 0.204000E+01   0.118345E+00   0.693588E-01  -0.212198E-04
 0.204100E+01   0.118406E+00   0.693658E-01  -0.210982E-04
 0.204200E+01   0.118462E+00   0.693738E-01  -0.210440E-04
 0.204300E+01   0.118521E+00   0.693819E-01  -0.201873E-04
 0.204400E+01   0.118579E+00   0.693892E-01  -0.209853E-04
 0.204500E+01   0.118635E+00   0.693972E-01  -0.216107E-04
 0.204600E+01   0.118698E+00   0.694053E-01  -0.221086E-04
 0.204700E+01   0.118753E+00   0.694126E-01  -0.220845E-04
 0.204800E+01   0.118810E+00   0.694198E-01  -0.238033E-04
 0.204900E+01   0.118877E+00   0.694270E-01  -0.217782E-04
 0.205000E+01   0.118919E+00   0.694342E-01  -0.197446E-04
 0.205100E+01   0.118991E+00   0.694417E-01  -0.207401E-04
 0.205200E+01   0.119044E+00   0.694485E-01  -0.214850E-04
 0.205300E+01   0.119105E+00   0.694555E-01  -0.206466E-04
 0.205400E+01   0.119152E+00   0.694627E-01  -0.206603E-04
 0.205500E+01   0.119222E+00   0.694699E-01  -0.215176E-04
 0.205600E+01   0.119283E+00   0.694772E-01  -0.216580E-04
 0.205700E+01   0.119331E+00   0.694833E-01  -0.215901E-04
 0.205800E+01   0.119387E+00   0.694899E-01  -0.204690E-04
 0.205900E+01   0.119446E+00   0.694970E-01  -0.237469E-04
 0.206000E+01   0.119500E+00   0.695030E-01  -0.223238E-04
 0.206100E+01   0.119560E+00   0.695095E-01  -0.219791E-04
 0.206200E+01   0.119616E+00   0.695154E-01  -0.224035E-04
 0.206300E+01   0.119665E+00   0.695223E-01  -0.218888E-04
 0.206400E+01   0.119725E+00   0.695288E-01  -0.225271E-04
 0.206500E+01   0.119781E+00   0.695340E-01  -0.218147E-04
 0.206600E+01   0.119823E+00   0.695399E-01  -0.208652E-04
 0.206700E+01   0.119870E+00   0.695460E-01  -0.212914E-04
 0.206800E+01   0.119918E+00   0.695523E-01  -0.215632E-04
 0.206900E+01   0.119972E+00   0.695590E-01  -0.234352E-04
 0.207000E+01   0.120014E+00   0.695648E-01  -0.216279E-04
 0.207100E+01   0.120071E+00   0.695712E-01  -0.213802E-04
 0.207200E+01   0.120124E+00   0.695775E-01  -0.218301E-04
 0.207300E+01   0.120187E+00   0.695835E-01  -0.225486E-04
 0.207400E+01   0.120231E+00   0.695893E-01  -0.218829E-04
 0.207500E+01   0.120279E+00   0.695952E-01  -0.210876E-04
 0.207600E+01   0.120329E+00   0.696004E-01  -0.218931E-04
 0.207700E+01   0.120374E+00   0.696060E-01  -0.211153E-04
 0.207800E+01   0.120436E+00   0.696118E-01  -0.210795E-04
 0.207900E+01   0.120487E+00   0.696176E-01  -0.222735E-04
 0.208000E+01   0.120528E+00   0.696234E-01  -0.216922E-04
 0.208100E+01   0.120577E+00   0.696295E-01  -0.206625E-04
 0.208200E+01   0.120634E+00   0.696348E-01  -0.223704E-04
 0.208300E+01   0.120682E+00   0.696395E-01  -0.214696E-04
 0.208400E+01   0.120727E+00   0.696452E-01  -0.215670E-04
 0.208500E+01   0.120771E+00   0.696509E-01  -0.208662E-04
 0.208600E+01   0.120840E+00   0.696561E-01  -0.223101E-04
 0.208700E+01   0.120892E+00   0.696613E-01  -0.207265E-04
 0.208800E+01   0.120937E+00   0.696664E-01  -0.214795E-04
