    2.0760      1.0030      0.0000      0.1003   1003.0400    100.0761      0.0000
    2.0770      1.0031      0.0000      0.1003   1003.0800    100.0771      0.0000
    2.0780      1.0031      0.0000      0.1003   1003.1200    100.0781      0.0000
    2.0790      1.0032      0.0000      0.1003   1003.1600    100.0791      0.0000
    2.0800      1.0032      0.0000      0.1003   1003.2000    100.0801      0.0000
    2.0810      1.0032      0.0000      0.1003   1003.2400    100.0811      0.0000
    2.0820      1.0033      0.0000      0.1003   1003.2800    100.0821      0.0000
    2.0830      1.0033      0.0000      0.1003   1003.3200    100.0831      0.0000
    2.0840      1.0034      0.0000      0.1003   1003.3600    100.0841      0.0000
    2.0850      1.0034      0.0000      0.1003   1003.4000    100.0851      0.0000
    2.0860      1.0034      0.0000      0.1003   1003.4400    100.0861      0.0000
    2.0870      1.0035      0.0000      0.1003   1003.4800    100.0872      0.0000
    2.0880      1.0035      0.0000      0.1004   1003.5200    100.0882      0.0000
    2.0890      1.0036      0.0000      0.1004   1003.5600    100.0892      0.0000
    2.0900      1.0036      0.0000      0.1004   1003.6000    100.0902      0.0000
    2.0910      1.0036      0.0000      0.1004   1003.6400    100.0912      0.0000
    2.0920      1.0037      0.0000      0.1004   1003.6800    100.0922      0.0000
    2.0930      1.0037      0.0000      0.1004   1003.7200    100.0932      0.0000
    2.0940      1.0038      0.0000      0.1004   1003.7600    100.0942      0.0000
    2.0950      1.0038      0.0000      0.1004   1003.8000    100.0952      0.0000
    2.0960      1.0038      0.0000      0.1004   1003.8400    100.0962      0.0000
    2.0970      1.0039      0.0000      0.1004   1003.8800    100.0972      0.0000
    2.0980      1.0039      0.0000      0.1004   1003.9200    100.0982      0.0000
    2.0990      1.0040      0.0000      0.1004   1003.9600    100.0992      0.0000
    2.1000      1.0040      0.0000      0.1004   1004.0000    100.1002      0.0000
    2.1010      1.0040      0.0000      0.1004   1004.0400    100.1012      0.0000
    2.1020      1.0041      0.0000      0.1004   1004.0800    100.1022      0.0000
    2.1030      1.0041      0.0000      0.1004   1004.1200    100.1032      0.0000
    2.1040      1.0042      0.0000      0.1004   1004.1600    100.1042      0.0000
    2.1050      1.0042      0.0000      0.1004   1004.2000    100.1052      0.0000
    2.1060      1.0042      0.0000      0.1004   1004.2400    100.1062      0.0000
    2.1070      1.0043      0.0000      0.1004   1004.2800    100.1072      0.0000
    2.1080      1.0043      0.0000      0.1004   1004.3200    100.1082      0.0000
    2.1090      1.0044      0.0000      0.1004   1004.3600    100.1092      0.0000
    2.1100      1.0044      0.0000      0.1004   1004.4000    100.1102      0.0000
    2.1110      1.0044      0.0000      0.1004   1004.4400    100.1112      0.0000
    2.1120      1.0045      0.0000      0.1004   1004.4800    100.1123      0.0000
    2.1130      1.0045      0.0000      0.1005   1004.5200    100.1133      0.0000
    2.1140      1.0046      0.0000      0.1005   1004.5600    100.1143      0.0000
    2.1150      1.0046      0.0000      0.1005   1004.6000    100.1153      0.0000
    2.1160      1.0046      0.0000      0.1005   1004.6400    100.1163      0.0000
    2.1170      1.0047      0.0000      0.1005   1004.6800    100.1173      0.0000
    2.1180      1.0047      0.0000      0.1005   1004.7200    100.1183      0.0000
    2.1190      1.0048      0.0000      0.1005   1004.7600    100.1193      0.0000
    2.1200      1.0048      0.0000      0.1005   1004.8000    100.1203      0.0000
    2.1210      1.0048      0.0000      0.1005   1004.8400    100.1213      0.0000
    2.1220      1.0049      0.0000      0.1005   1004.8800    100.1223      0.0000
    2.1230      1.0049      0.0000      0.1005   1004.9200    100.1233      0.0000
    2.1240      1.0050      0.0000      0.1005   1004.9600    100.1243      0.0000
    2.1250      1.0050      0.0000      0.1005   1005.0000    100.1253      0.0000
    2.1260      1.0050      0.0000      0.1005   1005.0400    100.1263      0.0000
    2.1270      1.0051      0.0000      0.1005   1005.0800    100.1273      0.0000
    2.1280      1.0051      0.0000      0.1005   1005.1200    100.1283      0.0000
    2.1290      1.0052      0.0000      0.1005   1005.1600    100.1293      0.0000
    2.1300      1.0052      0.0000      0.1005   1005.2000    100.1303      0.0000
    2.1310      1.0052      0.0000      0.1005   1005.2400    100.1313      0.0000
    2.1320      1.0053      0.0000      0.1005   1005.2800    100.1323      0.0000
    2.1330      1.0053      0.0000      0.1005   1005.3200    100.1334      0.0000
    2.1340      1.0054      0.0000      0.1005   1005.3600    100.1344      0.0000
    2.1350      1.0054      0.0000      0.1005   1005.4000    100.1354      0.0000
    2.1360      1.0054      0.0000      0.1005   1005.4400    100.1364      0.0000
    2.1370      1.0055      0.0000      0.1005   1005.4800    100.1374      0.0000
    2.1380      1.0055      0.0000      0.1006   1005.5200    100.1384      0.0000
    2.1390      1.0056      0.0000      0.1006   1005.5600    100.1394      0.0000
    2.1400      1.0056      0.0000      0.1006   1005.6000    100.1404      0.0000
    2.1410      1.0056      0.0000      0.1006   1005.6400    100.1414      0.0000
    2.1420      1.0057      0.0000      0.1006   1005.6800    100.1424      0.0000
    2.1430      1.0057      0.0000      0.1006   1005.7200    100.1434      0.0000
    2.1440      1.0058      0.0000      0.1006   1005.7600    100.1444      0.0000
    2.1450      1.0058      0.0000      0.1006   1005.8000    100.1454      0.0000
    2.1460      1.0058      0.0000      0.1006   1005.8400    100.1464      0.0000
    2.1470      1.0059      0.0000      0.1006   1005.8800    100.1474      0.0000
    2.1480      1.0059      0.0000      0.1006   1005.9200    100.1484      0.0000
    2.1490      1.0060      0.0000      0.1006   1005.9600    100.1494      0.0000
    2.1500      1.0060      0.0000      0.1006   1006.0000    100.1504      0.0000
    2.1510      1.0060      0.0000      0.1006   1006.0400    100.1515      0.0000
    2.1520      1.0061      0.0000      0.1006   1006.0800    100.1525      0.0000
    2.1530      1.0061      0.0000      0.1006   1006.1200    100.1535      0.0000
    2.1540      1.0062      0.0000      0.1006   1006.1600    100.1545      0.0000
    2.1550      1.0062      0.0000      0.1006   1006.2000    100.1555      0.0000
