 0.100000E-02   0.679973E+00   0.859542E-03   0.111329E-01   0.691966E+00
 0.200000E-02   0.882526E+00   0.925396E-03   0.897701E-03   0.884350E+00
 0.300000E-02   0.853460E+00   0.925609E-03  -0.163751E-02   0.852748E+00
 0.400000E-02   0.814113E+00   0.923045E-03  -0.568992E-03   0.814467E+00
 0.500000E-02   0.813988E+00   0.924432E-03   0.170520E-03   0.815083E+00
 0.600000E-02   0.817059E+00   0.928503E-03  -0.144070E-03   0.817844E+00
 0.700000E-02   0.804344E+00   0.929088E-03  -0.434796E-03   0.804838E+00
 0.800000E-02   0.789480E+00   0.928848E-03  -0.244798E-03   0.790164E+00
 0.900000E-02   0.782560E+00   0.932437E-03  -0.377930E-04   0.783455E+00
 0.100000E-01   0.776951E+00   0.937395E-03  -0.961539E-04   0.777792E+00
 0.110000E-01   0.766783E+00   0.940149E-03  -0.183274E-03   0.767540E+00
 0.120000E-01   0.755644E+00   0.943012E-03  -0.118092E-03   0.756469E+00
 0.130000E-01   0.747485E+00   0.946550E-03  -0.267567E-04   0.748405E+00
 0.140000E-01   0.740130E+00   0.949801E-03  -0.441162E-04   0.741036E+00
 0.150000E-01   0.730843E+00   0.953514E-03  -0.840587E-04   0.731713E+00
 0.160000E-01   0.720931E+00   0.956401E-03  -0.555119E-04   0.721832E+00
 0.170000E-01   0.712427E+00   0.958442E-03  -0.752887E-05   0.713378E+00
 0.180000E-01   0.704500E+00   0.961383E-03  -0.129616E-04   0.705449E+00
 0.190000E-01   0.695572E+00   0.964247E-03  -0.344320E-04   0.696502E+00
 0.200000E-01   0.686230E+00   0.967165E-03  -0.205511E-04   0.687177E+00
 0.210000E-01   0.677652E+00   0.969494E-03   0.689903E-05   0.678629E+00
 0.220000E-01   0.669462E+00   0.971587E-03   0.590506E-05   0.670440E+00
 0.230000E-01   0.660708E+00   0.973751E-03  -0.718536E-05   0.661675E+00
 0.240000E-01   0.651693E+00   0.976453E-03  -0.395918E-06   0.652669E+00
 0.250000E-01   0.643097E+00   0.978551E-03   0.164513E-04   0.644092E+00
 0.260000E-01   0.634770E+00   0.980166E-03   0.160423E-04   0.635766E+00
 0.270000E-01   0.626138E+00   0.981836E-03   0.683655E-05   0.627127E+00
 0.280000E-01   0.617296E+00   0.983811E-03   0.996678E-05   0.618290E+00
 0.290000E-01   0.608715E+00   0.985604E-03   0.205688E-04   0.609721E+00
