 0.200100E+01   0.136787E+00   0.229641E-02   0.401590E-05   0.139088E+00
 0.200200E+01   0.136916E+00   0.229744E-02   0.463900E-05   0.139218E+00
 0.200300E+01   0.137037E+00   0.229837E-02   0.452935E-05   0.139340E+00
 0.200400E+01   0.137123E+00   0.229919E-02   0.411708E-05   0.139426E+00
 0.200500E+01   0.137161E+00   0.229994E-02   0.351205E-05   0.139465E+00
 0.200600E+01   0.137150E+00   0.230063E-02   0.275363E-05   0.139453E+00
 0.200700E+01   0.137084E+00   0.230120E-02   0.197222E-05   0.139387E+00
 0.200800E+01   0.136968E+00   0.230175E-02   0.119506E-05   0.139271E+00
 0.200900E+01   0.136813E+00   0.230224E-02   0.571614E-06   0.139116E+00
 0.201000E+01   0.136633E+00   0.230270E-02   0.205063E-06   0.138936E+00
 0.201100E+01   0.136441E+00   0.230315E-02  -0.110438E-07   0.138744E+00
 0.201200E+01   0.136255E+00   0.230359E-02   0.578070E-09   0.138559E+00
 0.201300E+01   0.136085E+00   0.230404E-02   0.192413E-06   0.138389E+00
 0.201400E+01   0.135942E+00   0.230450E-02   0.564011E-06   0.138247E+00
 0.201500E+01   0.135829E+00   0.230501E-02   0.946184E-06   0.138135E+00
 0.201600E+01   0.135748E+00   0.230552E-02   0.135989E-05   0.138055E+00
 0.201700E+01   0.135696E+00   0.230608E-02   0.180380E-05   0.138004E+00
 0.201800E+01   0.135669E+00   0.230665E-02   0.215529E-05   0.137978E+00
 0.201900E+01   0.135661E+00   0.230727E-02   0.244606E-05   0.137971E+00
 0.202000E+01   0.135668E+00   0.230789E-02   0.268324E-05   0.137979E+00
 0.202100E+01   0.135686E+00   0.230853E-02   0.290274E-05   0.137998E+00
 0.202200E+01   0.135714E+00   0.230919E-02   0.310500E-05   0.138026E+00
 0.202300E+01   0.135747E+00   0.230988E-02   0.316248E-05   0.138060E+00
 0.202400E+01   0.135782E+00   0.231056E-02   0.327500E-05   0.138096E+00
 0.202500E+01   0.135820E+00   0.231124E-02   0.336761E-05   0.138135E+00
 0.202600E+01   0.135862E+00   0.231194E-02   0.345402E-05   0.138177E+00
 0.202700E+01   0.135904E+00   0.231263E-02   0.355647E-05   0.138221E+00
 0.202800E+01   0.135949E+00   0.231333E-02   0.360533E-05   0.138266E+00
 0.202900E+01   0.135995E+00   0.231403E-02   0.366181E-05   0.138312E+00
 0.203000E+01   0.136040E+00   0.231473E-02   0.368595E-05   0.138359E+00
 0.203100E+01   0.136086E+00   0.231543E-02   0.378732E-05   0.138405E+00
 0.203200E+01   0.136133E+00   0.231613E-02   0.389247E-05   0.138453E+00
 0.203300E+01   0.136179E+00   0.231684E-02   0.390520E-05   0.138500E+00
 0.203400E+01   0.136224E+00   0.231754E-02   0.391217E-05   0.138545E+00
